5.639648437500000000e-02
6.525878906250000278e-02
7.653808593750000000e-02
8.781738281249999722e-02
9.667968750000000000e-02
1.079589843749999972e-01
1.160156249999999972e-01
1.264892578125000056e-01
1.353515624999999944e-01
1.442138671874999833e-01
1.522705078124999833e-01
1.619384765624999889e-01
1.708007812499999778e-01
1.796630859374999944e-01
1.893310546875000000e-01
1.965820312499999833e-01
2.038330078124999944e-01
2.135009765625000000e-01
2.223632812499999889e-01
2.304199218749999889e-01
2.400878906249999944e-01
2.457275390625000000e-01
2.562011718749999667e-01
2.634521484374999778e-01
2.698974609375000000e-01
2.803710937499999667e-01
2.876220703124999778e-01
2.948730468749999889e-01
3.029296874999999889e-01
3.101806640625000000e-01
3.174316406249999556e-01
3.246826171874999667e-01
3.327392578124999667e-01
3.407958984374999667e-01
3.504638671875000000e-01
3.561035156249999778e-01
3.617431640624999556e-01
3.706054687500000000e-01
3.778564453124999556e-01
3.851074218749999667e-01
3.947753906250000000e-01
3.988037109375000000e-01
4.068603515625000000e-01
4.149169921875000000e-01
4.213623046874999667e-01
4.294189453124999667e-01
4.366699218749999778e-01
4.431152343750000000e-01
4.479492187499999889e-01
4.568115234374999778e-01
4.624511718749999556e-01
4.705078124999999556e-01
4.761474609374999889e-01
4.833984375000000000e-01
4.914550781250000000e-01
4.962890624999999889e-01
5.043457031249999334e-01
5.115966796875000000e-01
5.172363281249999778e-01
5.236816406250000000e-01
5.309326171874999556e-01
5.373779296874999778e-01
5.454345703124999778e-01
5.518798828125000000e-01
5.575195312499999778e-01
5.631591796874999556e-01
5.704101562500000222e-01
5.784667968750000222e-01
5.841064453125000000e-01
5.897460937499999778e-01
5.969970703124999334e-01
6.034423828124999556e-01
6.090820312499999334e-01
6.155273437499999556e-01
6.211669921874999334e-01
6.284179687500000000e-01
6.340576171874999778e-01
6.388916015624999112e-01
6.461425781249999778e-01
6.533935546874999334e-01
6.598388671874999556e-01
6.662841796874999778e-01
6.695068359374999334e-01
6.775634765624999334e-01
6.848144531250000000e-01
6.896484374999999334e-01
6.944824218749999778e-01
7.017333984374999334e-01
7.081787109374999556e-01
7.138183593749999334e-01
7.194580078124999112e-01
7.250976562500000000e-01
7.315429687499999112e-01
7.379882812499999334e-01
7.436279296874999112e-01
7.500732421874999334e-01
7.565185546874999556e-01
7.621582031249999334e-01
7.677978515624999112e-01
7.734375000000000000e-01
7.790771484374999778e-01
7.839111328124999112e-01
7.887451171874999556e-01
7.968017578124999556e-01
8.016357421875000000e-01
8.080810546874999112e-01
8.129150390624999556e-01
8.185546874999999334e-01
8.258056640625000000e-01
8.298339843750000000e-01
8.354736328124999778e-01
8.411132812499999556e-01
